FOODID;SPECDIET
31768;LACOVEGE
31768;SALTFREE
31768;SOYAFREE
31769;VEGAN
31769;MILKFREE
31769;LACVEGE
31769;LACSFREE
31769;LACOVEGE
31769;SOYAFREE
31769;EGGFREE
31772;LACOVEGE
31772;UNSWEET
31772;SOYAFREE
31775;LACOVEGE
31775;UNSWEET
31775;SOYAFREE
31779;LACOVEGE
31779;SOYAFREE
31779;UNSWEET
31779;LACVEGE
31781;LACOVEGE
31781;LACSFREE
31781;SOYAFREE
31781;LACVEGE
31782;LACOVEGE
31782;SOYAFREE
31782;LACSFREE
31783;LACSFREE
31783;LACOVEGE
31783;SOYAFREE
31784;LACOVEGE
31784;SOYAFREE
31784;UNSWEET
31784;LACVEGE
31785;LACOVEGE
31785;SOYAFREE
31785;LACVEGE
31786;LACOVEGE
31786;SOYAFREE
31786;LACVEGE
31787;SOYAFREE
31787;LACVEGE
31787;LACSFREE
31787;LACOVEGE
31787;EGGFREE
31788;LACVEGE
31788;LACOVEGE
31788;SOYAFREE
31788;EGGFREE
31789;LACOVEGE
31789;NAGLUFRE
31789;GLUTFREE
31789;LOWSALT
31789;SOYAFREE
31790;LACOVEGE
31790;NAGLUFRE
31790;GLUTFREE
31790;LOWSALT
31790;SOYAFREE
31791;LACOVEGE
31791;NAGLUFRE
31791;GLUTFREE
31791;SOYAFREE
31792;NAGLUFRE
31792;LACOVEGE
31792;GLUTFREE
31792;LOWSALT
31792;SALTFREE
31792;SOYAFREE
31796;LACOVEGE
31796;SOYAFREE
31796;UNSWEET
31800;LACOVEGE
31800;SOYAFREE
31800;LACVEGE
31800;EGGFREE
31802;ARTSWEET
31802;LACOVEGE
31802;SOYAFREE
31802;EGGFREE
31802;LACVEGE
31831;ALCFREE
31831;EGGFREE
31831;LACOVEGE
31831;LACVEGE
31831;MILKFREE
31831;HIGHFIBR
31831;LACSFREE
31831;VEGAN
31832;ALCFREE
31832;EGGFREE
31832;LACOVEGE
31832;LACSFREE
31832;LACVEGE
31832;SOYAFREE
31888;EGGFREE
31888;LACVEGE
31888;LACOVEGE
31888;LOWFAT
31888;GLUTFREE
31888;NAGLUFRE
31888;SALTFREE
31888;SOYAFREE
31888;UNSWEET
31888;VITAMADD
31888;FATFREE
31894;ALCFREE
31894;GLUTFREE
31894;LACOVEGE
31894;LACSFREE
31894;LACVEGE
31894;SALTFREE
31894;SOYAFREE
31895;EGGFREE
31895;GLUTFREE
31895;LOWCHOL
31895;NAGLUFRE
31895;SOYAFREE
31895;UNSWEET
31899;GLUTFREE
31899;LOWCHOL
31899;NAGLUFRE
31899;SOYAFREE
31899;UNSWEET
31899;LOWSALT
31900;EGGFREE
31900;LACVEGE
31900;FATFREE
31900;LACOVEGE
31900;LOWFAT
31900;GLUTFREE
31900;VITAMADD
31900;NAGLUFRE
31900;SALTFREE
31900;SOYAFREE
31900;UNSWEET
31903;EGGFREE
31903;GLUTFREE
31903;NAGLUFRE
31903;SALTFREE
31903;SOYAFREE
31904;EGGFREE
31904;LOWSALT
31904;GLUTFREE
31904;NAGLUFRE
31904;SALTFREE
31904;SOYAFREE
31918;GLUTFREE
31918;EGGFREE
31918;LACVEGE
31918;LACOVEGE
31918;NAGLUFRE
31918;SOYAFREE
31920;EGGFREE
31920;GLUTFREE
31920;NAGLUFRE
31920;SALTFREE
31920;SOYAFREE
31927;EGGFREE
31927;GLUTFREE
31927;NAGLUFRE
31927;SOYAFREE
31927;UNSWEET
31928;MILKFREE
31928;GLUTFREE
31928;EGGFREE
31928;LOWCHOL
31928;NAGLUFRE
31928;SOYAFREE
31929;EGGFREE
31929;VEGAN
31929;MILKFREE
31929;GLUTFREE
31929;LACVEGE
31929;LACSFREE
31929;LACOVEGE
31929;NAGLUFRE
31930;EGGFREE
31930;VEGAN
31930;MILKFREE
31930;GLUTFREE
31930;LACVEGE
31930;LACSFREE
31930;LACOVEGE
31930;VITAMADD
31930;NAGLUFRE
31932;EGGFREE
31932;GLUTFREE
31932;NAGLUFRE
31932;SOYAFREE
31932;LOWCHOL
31936;EGGFREE
31936;VEGAN
31936;MILKFREE
31936;GLUTFREE
31936;LACVEGE
31936;LACSFREE
31936;LACOVEGE
31936;NAGLUFRE
31936;VITAMADD
31937;EGGFREE
31937;GLUTFREE
31937;NAGLUFRE
31937;SALTFREE
31937;SOYAFREE
31938;GLUTFREE
31938;NAGLUFRE
31938;SALTFREE
31938;SOYAFREE
31938;FRUSWEET
31938;EGGFREE
31940;GLUTFREE
31940;EGGFREE
31940;NAGLUFRE
31940;SALTFREE
31940;SOYAFREE
31947;VEGAN
31947;LACVEGE
31947;LACOVEGE
31947;MILKFREE
31947;LACSFREE
31947;GLUTFREE
31947;FRUSWEET
31947;SOYAFREE
31947;EGGFREE
31949;GLUTFREE
31949;EGGFREE
31949;NAGLUFRE
31949;SOYAFREE
31950;EGGFREE
31950;GLUTFREE
31950;NAGLUFRE
31950;SALTFREE
31950;SOYAFREE
31955;GLUTFREE
31955;LOWCHOL
31955;NAGLUFRE
31955;SOYAFREE
31955;UNSWEET
31956;ALCFREE
31956;EGGFREE
31956;GLUTFREE
31956;SALTFREE
31956;SOYAFREE
31959;ALCFREE
31959;GLUTFREE
31959;LACOVEGE
31959;LACVEGE
31959;LOWLACS
31959;SOYAFREE
31968;EGGFREE
31968;LACVEGE
31968;LACOVEGE
31968;GLUTFREE
31968;NAGLUFRE
31968;SOYAFREE
31968;LACSFREE
31968;LOWLACS
31969;EGGFREE
31969;LACVEGE
31969;LACOVEGE
31969;GLUTFREE
31969;NAGLUFRE
31969;SOYAFREE
31971;EGGFREE
31971;LACVEGE
31971;LACOVEGE
31971;GLUTFREE
31971;NAGLUFRE
31971;SOYAFREE
31972;EGGFREE
31972;LACVEGE
31972;LACOVEGE
31972;GLUTFREE
31972;NAGLUFRE
31972;SOYAFREE
31973;GLUTFREE
31973;VITAMADD
31973;SOYAFREE
31974;GLUTFREE
31974;SOYAFREE
31975;NAGLUFRE
31975;GLUTFREE
31975;SOYAFREE
31975;SALTFREE
31975;LACOVEGE
31977;ALCFREE
31977;EGGFREE
31977;GLUTFREE
31977;LACOVEGE
31977;LACSFREE
31977;LACVEGE
31977;MILKFREE
31977;VEGAN
31978;ALCFREE
31978;EGGFREE
31978;GLUTFREE
31978;LACOVEGE
31978;LACSFREE
31978;LACVEGE
31978;MILKFREE
31978;SOYAFREE
31978;VEGAN
31979;ALCFREE
31979;EGGFREE
31979;GLUTFREE
31979;LACOVEGE
31979;LACSFREE
31979;LOWCHOL
31979;MILKFREE
31979;SOYAFREE
31981;ALCFREE
31981;GLUTFREE
31981;LACOVEGE
31981;LACSFREE
31981;LACVEGE
31981;MILKFREE
31981;SOYAFREE
31982;EGGFREE
31982;GLUTFREE
31982;LACOVEGE
31982;LACVEGE
31982;SOYAFREE
31984;ALCFREE
31984;EGGFREE
31984;GLUTFREE
31984;LACOVEGE
31984;LACVEGE
31984;NAGLUFRE
31984;SOYAFREE
31985;GLUTFREE
31985;SALTFREE
31985;SOYAFREE
31986;NAGLUFRE
31986;GLUTFREE
31986;SALTFREE
31986;SOYAFREE
31986;LACOVEGE
31987;GLUTFREE
31987;SOYAFREE
31987;VITAMADD
31987;LACOVEGE
31988;NAGLUFRE
31988;GLUTFREE
31988;SOYAFREE
31988;LACOVEGE
31989;GLUTFREE
31989;SALTFREE
31989;SOYAFREE
31989;LACOVEGE
31990;GLUTFREE
31990;LACOVEGE
31990;LACVEGE
31990;EGGFREE
31990;NAGLUFRE
31991;EGGFREE
31991;LACOVEGE
31991;LACVEGE
31991;GLUTFREE
31994;EGGFREE
31994;GLUTFREE
31994;LACOVEGE
31994;LACSFREE
31994;LACVEGE
31994;MILKFREE
31994;VEGAN
31994;ALCFREE
31996;EGGFREE
31996;LACVEGE
31996;LACOVEGE
31996;VEGAN
31996;MILKFREE
31996;LACSFREE
31996;GLUTFREE
31996;NAGLUFRE
31996;SOYAFREE
31997;EGGFREE
31997;LACVEGE
31997;LACOVEGE
31997;GLUTFREE
31997;NAGLUFRE
31997;SOYAFREE
32000;EGGFREE
32000;LACVEGE
32000;LACOVEGE
32000;GLUTFREE
32000;NAGLUFRE
32000;SOYAFREE
32001;GLUTFREE
32001;LACOVEGE
32001;LACVEGE
32001;EGGFREE
32001;NAGLUFRE
32001;SOYAFREE
32002;EGGFREE
32002;GLUTFREE
32002;LACOVEGE
32002;LACVEGE
32002;NAGLUFRE
32002;SALTFREE
32002;SOYAFREE
32004;GLUTFREE
32004;MILKFREE
32004;LACOVEGE
32004;CHOLFREE
32004;LACSFREE
32004;LACVEGE
32004;VEGAN
32004;LOWSALT
32004;EGGFREE
32004;NAGLUFRE
32005;VEGAN
32005;LACVEGE
32005;GLUTFREE
32005;LACSFREE
32005;LACOVEGE
32005;MILKFREE
32005;SOYAFREE
32005;UNSWEET
32005;EGGFREE
32005;LOWSALT
32005;LOWFAT
32006;VEGAN
32006;LACVEGE
32006;GLUTFREE
32006;LACSFREE
32006;LACOVEGE
32006;MILKFREE
32006;NAGLUFRE
32006;SOYAFREE
32006;UNSWEET
32006;EGGFREE
32006;LOWFAT
32007;EGGFREE
32007;CHOLFREE
32007;LACVEGE
32007;VEGAN
32007;MILKFREE
32007;LACSFREE
32007;LACOVEGE
32007;GLUTFREE
32007;NAGLUFRE
32007;VITAMADD
32007;SOYAFREE
32007;UNSWEET
32008;EGGFREE
32008;GLUTFREE
32008;MILKFREE
32008;LACOVEGE
32008;CHOLFREE
32008;LACSFREE
32008;LACVEGE
32008;VEGAN
32008;NAGLUFRE
32008;VITAMADD
32009;MILKFREE
32009;EGGFREE
32009;LOWCHOL
32009;NAGLUFRE
32009;GLUTFREE
32009;SOYAFREE
32013;EGGFREE
32013;MILKFREE
32013;LACOVEGE
32013;LACSFREE
32013;GLUTFREE
32013;LACVEGE
32013;VEGAN
32013;SOYAFREE
32015;VEGAN
32015;LACVEGE
32015;GLUTFREE
32015;LACSFREE
32015;LACOVEGE
32015;MILKFREE
32015;EGGFREE
32015;SOYAFREE
32016;EGGFREE
32038;VITAMADD
32038;SOYAFREE
32038;UNSWEET
32047;EGGFREE
32047;SOYAFREE
32047;UNSWEET
32049;EGGFREE
32049;SOYAFREE
32049;UNSWEET
32051;EGGFREE
32051;LACSFREE
32051;MILKFREE
32051;SOYAFREE
32051;UNSWEET
32051;LOWSALT
32051;LOWCHOL
32051;LOWFAT
32052;GLUTFREE
32052;VITAMADD
32052;SOYAFREE
32052;LACOVEGE
32053;NAGLUFRE
32053;GLUTFREE
32053;SALTFREE
32053;SOYAFREE
32053;LACOVEGE
32054;NAGLUFRE
32054;GLUTFREE
32054;SOYAFREE
32054;VITAMADD
32054;LACOVEGE
32055;GLUTFREE
32055;LACOVEGE
32055;ALCFREE
32055;SOYAFREE
32056;LACOVEGE
32056;NAGLUFRE
32056;GLUTFREE
32056;VITAMADD
32056;SOYAFREE
32057;LACOVEGE
32057;GLUTFREE
32057;SOYAFREE
32057;SALTFREE
32058;NAGLUFRE
32058;GLUTFREE
32058;LACOVEGE
32058;SALTFREE
32058;SOYAFREE
32062;EGGFREE
32062;LACVEGE
32062;LACOVEGE
32062;GLUTFREE
32062;NAGLUFRE
32062;SALTFREE
32062;SOYAFREE
32062;VITAMADD
32063;LACSFREE
32063;LACOVEGE
32063;MILKFREE
32063;GLUTFREE
32063;NAGLUFRE
32063;SOYAFREE
32063;LOWCHOL
32066;LACSFREE
32066;LACOVEGE
32066;MILKFREE
32066;GLUTFREE
32066;LOWSALT
32066;LOWCHOL
32066;NAGLUFRE
32066;SOYAFREE
32067;EGGFREE
32067;LACVEGE
32067;FATFREE
32067;LACOVEGE
32067;LOWFAT
32067;GLUTFREE
32067;ARTSWEET
32067;NAGLUFRE
32067;SALTFREE
32067;SOYAFREE
32067;VITAMADD
32069;LACSFREE
32069;LACOVEGE
32069;MILKFREE
32069;GLUTFREE
32069;HIGHSALT
32069;LOWCHOL
32069;LOWFAT
32069;NAGLUFRE
32069;SOYAFREE
32072;LACOVEGE
32072;GLUTFREE
32072;LOWCHOL
32072;LOWFAT
32072;LOWSALT
32072;LOWPROT
32072;SOYAFREE
32072;NAGLUFRE
32072;MILKFREE
32072;EGGFREE
32076;LACSFREE
32076;MILKFREE
32076;LOWSALT
32076;LOWCHOL
32076;SOYAFREE
32079;LACSFREE
32079;MILKFREE
32079;SOYAFREE
32080;GLUTFREE
32080;LACOVEGE
32080;FATFREE
32080;LACVEGE
32080;EGGFREE
32080;VITAMADD
32080;ARTSWEET
32080;NAGLUFRE
32080;SALTFREE
32080;SOYAFREE
32080;LOWFAT
32082;LACSFREE
32082;MILKFREE
32082;HIGHSALT
32082;LOWFAT
32082;LOWCHOL
32082;SOYAFREE
32084;GLUTFREE
32084;LACOVEGE
32084;LACVEGE
32084;EGGFREE
32084;LACSFREE
32084;NAGLUFRE
32084;SALTFREE
32084;SOYAFREE
32084;VITAMADD
32085;GLUTFREE
32085;LACOVEGE
32085;LACVEGE
32085;NAGLUFRE
32085;SALTFREE
32085;SOYAFREE
32085;VITAMADD
32085;EGGFREE
32088;EGGFREE
32088;LACVEGE
32088;LACOVEGE
32088;GLUTFREE
32088;LOWSALT
32088;NAGLUFRE
32088;SALTFREE
32088;SOYAFREE
32088;UNSWEET
32088;VITAMADD
32094;SOYAFREE
32096;SOYAFREE
32101;LACSFREE
32101;LACOVEGE
32101;MILKFREE
32101;GLUTFREE
32101;LOWCHOL
32101;LOWSALT
32101;NAGLUFRE
32101;SOYAFREE
32103;MILKFREE
32103;EGGFREE
32103;SOYAFREE
32103;LOWCHOL
32104;EGGFREE
32104;SOYAFREE
32104;LOWCHOL
32107;LOWCHOL
32107;SOYAFREE
32107;HIGHFIBR
32115;EGGFREE
32115;LACSFREE
32115;HIGHSALT
32115;LOWCHOL
32115;SOYAFREE
32116;EGGFREE
32116;LACSFREE
32116;LOWLACS
32116;SOYAFREE
32116;LOWCHOL
32118;LACSFREE
32118;EGGFREE
32118;LOWCHOL
32119;EGGFREE
32119;LACSFREE
32119;LOWCHOL
32119;SOYAFREE
32119;LOWLACS
32120;LACSFREE
32120;EGGFREE
32120;LOWCHOL
32120;LOWLACS
32120;SOYAFREE
32121;LACOVEGE
32121;UNSWEET
32121;NAGLUFRE
32121;GLUTFREE
32121;MILKFREE
32121;LOWCHOL
32121;HIGHSALT
32122;LACOVEGE
32122;LACVEGE
32122;LOWCHOL
32122;SOYAFREE
32123;EGGFREE
32123;LACSFREE
32123;LOWCHOL
32123;SOYAFREE
32126;ALCFREE
32126;GLUTFREE
32126;CHOLFREE
32126;EGGFREE
32126;LACOVEGE
32126;LACSFREE
32126;LACVEGE
32126;MILKFREE
32126;SOYAFREE
32126;VEGAN
32126;SALTFREE
32127;ALCFREE
32127;CHOLFREE
32127;EGGFREE
32127;GLUTFREE
32127;LACOVEGE
32127;LACSFREE
32127;LACVEGE
32127;MILKFREE
32127;SALTFREE
32127;SOYAFREE
32127;VEGAN
32129;EGGFREE
32129;SOYAFREE
32129;LOWCHOL
32129;LOWSALT
32130;LACOVEGE
32136;ALCFREE
32136;GLUTFREE
32136;LACOVEGE
32136;LACVEGE
32136;SOYAFREE
32136;SALTFREE
32145;LACVEGE
32145;FATFREE
32145;LACOVEGE
32145;LOWFAT
32145;GLUTFREE
32145;NAGLUFRE
32145;SALTFREE
32145;SOYAFREE
32145;VITAMADD
32145;EGGFREE
32146;EGGFREE
32146;VEGAN
32146;LACVEGE
32146;LACSFREE
32146;CHOLFREE
32146;LACOVEGE
32146;MILKFREE
32146;GLUTFREE
32146;LOWPROT
32146;NAGLUFRE
32146;SALTFREE
32146;SOYAFREE
32146;UNSWEET
32147;EGGFREE
32147;VEGAN
32147;LACVEGE
32147;LACSFREE
32147;CHOLFREE
32147;LACOVEGE
32147;MILKFREE
32147;GLUTFREE
32147;NAGLUFRE
32147;SALTFREE
32147;SOYAFREE
32147;UNSWEET
32148;LOWCHOL
32148;LOWSALT
32148;LOWFAT
32148;SOYAFREE
32148;UNSWEET
32148;EGGFREE
32149;ALCFREE
32149;EGGFREE
32149;GLUTFREE
32149;LACOVEGE
32149;LACSFREE
32149;MILKFREE
32149;SALTFREE
32149;SOYAFREE
32149;VEGAN
32149;LOWPROT
32149;FATFREE
32149;CHOLFREE
32150;EGGFREE
32150;VEGAN
32150;LACVEGE
32150;FATFREE
32150;LACSFREE
32150;CHOLFREE
32150;LACOVEGE
32150;MILKFREE
32150;GLUTFREE
32150;NAGLUFRE
32150;LOWPROT
32150;SALTFREE
32150;UNSWEET
32150;SOYAFREE
32150;LOWLACS
32151;GLUTFREE
32151;LOWSALT
32151;LOWCHOL
32151;LOWFAT
32151;SOYAFREE
32151;UNSWEET
32151;EGGFREE
32152;EGGFREE
32152;VEGAN
32152;LACVEGE
32152;LACSFREE
32152;CHOLFREE
32152;LACOVEGE
32152;GLUTFREE
32152;MILKFREE
32152;LOWPROT
32152;NAGLUFRE
32152;SOYAFREE
32152;UNSWEET
32154;GLUTFREE
32154;LOWSALT
32154;LOWCHOL
32154;LOWFAT
32154;SOYAFREE
32154;UNSWEET
32154;EGGFREE
32155;EGGFREE
32155;VEGAN
32155;LACVEGE
32155;LACSFREE
32155;CHOLFREE
32155;LACOVEGE
32155;MILKFREE
32155;GLUTFREE
32155;NAGLUFRE
32155;SALTFREE
32155;SOYAFREE
32155;UNSWEET
32156;EGGFREE
32156;VEGAN
32156;LACVEGE
32156;LACSFREE
32156;CHOLFREE
32156;LACOVEGE
32156;MILKFREE
32156;GLUTFREE
32156;NAGLUFRE
32156;SOYAFREE
32156;SALTFREE
32156;UNSWEET
32157;GLUTFREE
32157;MILKFREE
32157;LACOVEGE
32157;CHOLFREE
32157;LACSFREE
32157;LACVEGE
32157;VEGAN
32157;EGGFREE
32157;NAGLUFRE
32157;SALTFREE
32157;SOYAFREE
32157;UNSWEET
32158;GLUTFREE
32158;MILKFREE
32158;LACOVEGE
32158;CHOLFREE
32158;LACSFREE
32158;LACVEGE
32158;VEGAN
32158;EGGFREE
32158;LOWPROT
32158;NAGLUFRE
32158;SALTFREE
32158;SOYAFREE
32158;UNSWEET
32159;EGGFREE
32159;VEGAN
32159;LACVEGE
32159;LACSFREE
32159;CHOLFREE
32159;LACOVEGE
32159;MILKFREE
32159;GLUTFREE
32159;NAGLUFRE
32159;SALTFREE
32159;SOYAFREE
32159;UNSWEET
32160;GLUTFREE
32160;LOWSALT
32160;LOWCHOL
32160;LOWFAT
32160;EGGFREE
32160;SOYAFREE
32160;UNSWEET
32161;GLUTFREE
32161;MILKFREE
32161;LACOVEGE
32161;CHOLFREE
32161;LACSFREE
32161;LACVEGE
32161;VEGAN
32161;EGGFREE
32161;LOWPROT
32161;NAGLUFRE
32161;SALTFREE
32161;SOYAFREE
32161;UNSWEET
32162;GLUTFREE
32162;MILKFREE
32162;LACOVEGE
32162;CHOLFREE
32162;LACSFREE
32162;LACVEGE
32162;VEGAN
32162;EGGFREE
32162;NAGLUFRE
32162;SALTFREE
32162;SOYAFREE
32162;UNSWEET
32164;EGGFREE
32164;LACSFREE
32164;MILKFREE
32164;GLUTFREE
32164;NAGLUFRE
32164;SOYAFREE
32164;UNSWEET
32165;EGGFREE
32165;VEGAN
32165;LACVEGE
32165;LACSFREE
32165;CHOLFREE
32165;LACOVEGE
32165;MILKFREE
32165;GLUTFREE
32165;LOWPROT
32165;NAGLUFRE
32165;SALTFREE
32165;SOYAFREE
32165;UNSWEET
32166;EGGFREE
32166;VEGAN
32166;LACVEGE
32166;LACSFREE
32166;CHOLFREE
32166;LACOVEGE
32166;MILKFREE
32166;GLUTFREE
32166;NAGLUFRE
32166;SALTFREE
32166;SOYAFREE
32166;UNSWEET
32167;GLUTFREE
32167;MILKFREE
32167;LACOVEGE
32167;CHOLFREE
32167;LACSFREE
32167;LACVEGE
32167;VEGAN
32167;EGGFREE
32167;LOWPROT
32167;NAGLUFRE
32167;SALTFREE
32167;SOYAFREE
32167;UNSWEET
32170;GLUTFREE
32170;MILKFREE
32170;LACOVEGE
32170;CHOLFREE
32170;LACSFREE
32170;LACVEGE
32170;VEGAN
32170;EGGFREE
32170;NAGLUFRE
32170;SALTFREE
32170;SOYAFREE
32170;UNSWEET
32171;GLUTFREE
32171;MILKFREE
32171;LACOVEGE
32171;CHOLFREE
32171;LACSFREE
32171;LACVEGE
32171;VEGAN
32171;EGGFREE
32171;NAGLUFRE
32171;SALTFREE
32171;SOYAFREE
32171;UNSWEET
32173;ALCFREE
32173;CHOLFREE
32173;EGGFREE
32173;GLUTFREE
32173;LACOVEGE
32173;LACSFREE
32173;LACVEGE
32173;MILKFREE
32173;SALTFREE
32173;SOYAFREE
32173;VEGAN
32174;EGGFREE
32174;GLUTFREE
32174;NAGLUFRE
32174;SOYAFREE
32174;UNSWEET
32174;MILKFREE
32181;EGGFREE
32181;LACSFREE
32181;GLUTFREE
32181;UNSWEET
32181;SOYAFREE
32181;SALTFREE
32181;MILKFREE
32181;NAGLUFRE
32181;VEGAN
32181;LACOVEGE
32181;LACVEGE
32181;CHOLFREE
32181;FATFREE
32181;LOWPROT
32186;CHOLFREE
32186;EGGFREE
32186;GLUTFREE
32186;LACOVEGE
32186;LACSFREE
32186;LACVEGE
32186;MILKFREE
32186;NAGLUFRE
32186;SALTFREE
32186;SOYAFREE
32186;UNSWEET
32186;VEGAN
32198;EGGFREE
32198;LACSFREE
32198;LOWFAT
32198;MILKFREE
32198;GLUTFREE
32198;NAGLUFRE
32198;SOYAFREE
32198;HIGHSALT
32198;LOWCHOL
32199;EGGFREE
32199;NAGLUFRE
32199;SOYAFREE
32199;UNSWEET
32199;GLUTFREE
32199;MILKFREE
32201;EGGFREE
32201;LACVEGE
32201;LACOVEGE
32201;GLUTFREE
32201;LOWSALT
32201;NAGLUFRE
32201;SALTFREE
32201;SOYAFREE
32201;UNSWEET
32202;EGGFREE
32202;LACSFREE
32202;MILKFREE
32202;GLUTFREE
32202;NAGLUFRE
32202;SALTFREE
32202;SOYAFREE
32202;UNSWEET
32203;EGGFREE
32203;UNSWEET
32203;SALTFREE
32203;GLUTFREE
32203;MILKFREE
32203;NAGLUFRE
32203;SOYAFREE
32203;LACSFREE
32204;GLUTFREE
32204;MILKFREE
32204;UNSWEET
32204;SOYAFREE
32204;NAGLUFRE
32204;EGGFREE
32204;SALTFREE
32204;LACSFREE
32205;EGGFREE
32205;UNSWEET
32205;SOYAFREE
32205;MILKFREE
32205;LACSFREE
32205;SALTFREE
32205;NAGLUFRE
32205;GLUTFREE
32206;EGGFREE
32206;GLUTFREE
32206;VITAMADD
32206;SOYAFREE
32206;UNSWEET
32208;VITAMADD
32208;SOYAFREE
32208;UNSWEET
32209;VITAMADD
32209;SOYAFREE
32209;UNSWEET
32211;VITAMADD
32211;SOYAFREE
32211;UNSWEET
32212;VITAMADD
32212;SOYAFREE
32212;UNSWEET
32214;VITAMADD
32214;SOYAFREE
32214;UNSWEET
32214;EGGFREE
32224;GLUTFREE
32224;VITAMADD
32224;NAGLUFRE
32224;SOYAFREE
32224;UNSWEET
32225;GLUTFREE
32225;VITAMADD
32225;SOYAFREE
32225;UNSWEET
32228;EGGFREE
32228;SOYAFREE
32228;UNSWEET
32229;EGGFREE
32229;GLUTFREE
32229;NAGLUFRE
32229;SOYAFREE
32229;UNSWEET
32229;SUCSFREE
32230;EGGFREE
32230;GLUTFREE
32230;NAGLUFRE
32230;SOYAFREE
32230;SUCSFREE
32230;UNSWEET
32232;EGGFREE
32232;GLUTFREE
32232;NAGLUFRE
32232;SOYAFREE
32232;UNSWEET
32233;EGGFREE
32233;LOWSALT
32233;LOWCHOL
32233;LOWFAT
32233;SOYAFREE
32233;UNSWEET
32233;MILKFREE
32234;EGGFREE
32234;LOWSALT
32234;LOWCHOL
32234;LOWFAT
32234;NAGLUFRE
32234;SOYAFREE
32234;UNSWEET
32234;GLUTFREE
32234;MILKFREE
32236;EGGFREE
32236;LOWSALT
32236;LOWCHOL
32236;NAGLUFRE
32236;GLUTFREE
32236;MILKFREE
32236;SOYAFREE
32236;UNSWEET
32237;EGGFREE
32237;GLUTFREE
32237;NAGLUFRE
32237;SOYAFREE
32237;UNSWEET
32238;EGGFREE
32238;GLUTFREE
32238;NAGLUFRE
32238;SOYAFREE
32238;UNSWEET
32239;EGGFREE
32239;NAGLUFRE
32239;SOYAFREE
32239;UNSWEET
32239;GLUTFREE
32239;MILKFREE
32239;LOWSALT
32239;LOWCHOL
32240;EGGFREE
32240;GLUTFREE
32240;NAGLUFRE
32240;SOYAFREE
32240;UNSWEET
32241;EGGFREE
32241;LOWCHOL
32241;LOWSALT
32241;SOYAFREE
32241;UNSWEET
32241;MILKFREE
32242;EGGFREE
32242;LOWSALT
32242;LOWCHOL
32242;NAGLUFRE
32242;SOYAFREE
32242;UNSWEET
32242;MILKFREE
32242;GLUTFREE
32243;EGGFREE
32243;LOWSALT
32243;LOWCHOL
32243;NAGLUFRE
32243;SOYAFREE
32243;UNSWEET
32243;MILKFREE
32243;GLUTFREE
32244;EGGFREE
32244;LOWCHOL
32244;LOWSALT
32244;LOWFAT
32244;SOYAFREE
32244;UNSWEET
32244;MILKFREE
32245;EGGFREE
32245;MILKFREE
32245;LOWSALT
32245;LOWCHOL
32245;LOWFAT
32245;SOYAFREE
32245;UNSWEET
32248;EGGFREE
32248;GLUTFREE
32248;NAGLUFRE
32248;SOYAFREE
32248;UNSWEET
32250;EGGFREE
32250;GLUTFREE
32250;NAGLUFRE
32250;SOYAFREE
32250;UNSWEET
32250;SUCSFREE
32251;EGGFREE
32251;GLUTFREE
32251;NAGLUFRE
32251;SOYAFREE
32251;UNSWEET
32256;GLUTFREE
32256;MILKFREE
32256;LACOVEGE
32256;LACSFREE
32256;LOWCHOL
32256;SOYAFREE
32257;GLUTFREE
32257;MILKFREE
32257;LOWFAT
32257;LACSFREE
32257;EGGFREE
32257;HIGHSALT
32257;LOWCHOL
32257;NAGLUFRE
32257;SOYAFREE
32274;LACOVEGE
32274;SOYAFREE
32278;LACOVEGE
32278;SOYAFREE
32278;VITAMADD
32280;LACOVEGE
32280;SOYAFREE
32282;FRUSWEET
32282;LACOVEGE
32282;SOYAFREE
32282;VITAMADD
32283;LACOVEGE
32283;FRUSWEET
32283;VITAMADD
32283;SALTFREE
32284;FRUSWEET
32284;LACOVEGE
32284;SOYAFREE
32284;VITAMADD
32301;LACVEGE
32301;LACOVEGE
32301;GLUTFREE
32301;LOWSALT
32301;NAGLUFRE
32301;SOYAFREE
32301;UNSWEET
32301;VITAMADD
32301;EGGFREE
32308;LACVEGE
32308;LACSFREE
32308;LACOVEGE
32308;MILKFREE
32308;GLUTFREE
32308;LOWSALT
32308;NAGLUFRE
32308;SOYAFREE
32308;UNSWEET
32308;VITAMADD
32316;LACOVEGE
32316;SOYAFREE
32316;UNSWEET
32316;VITAMADD
32318;LACOVEGE
32318;VITAMADD
32318;SOYAFREE
32318;UNSWEET
32319;LACOVEGE
32319;SOYAFREE
32319;UNSWEET
32319;VITAMADD
32320;FRUSWEET
32320;LACOVEGE
32320;SOYAFREE
32320;VITAMADD
32321;FRUSWEET
32321;LACOVEGE
32321;SOYAFREE
32321;VITAMADD
32322;FRUSWEET
32322;LACOVEGE
32322;SOYAFREE
32322;VITAMADD
32323;ARTSWEET
32323;LACOVEGE
32323;SOYAFREE
32323;VITAMADD
32324;ARTSWEET
32324;LACOVEGE
32324;SOYAFREE
32324;VITAMADD
32325;ARTSWEET
32325;LACOVEGE
32325;SOYAFREE
32325;VITAMADD
32327;ALCFREE
32327;EGGFREE
32327;LACOVEGE
32327;LACVEGE
32327;SOYAFREE
32327;SUCSFREE
32328;LACOVEGE
32328;SALTFREE
32328;SOYAFREE
32328;FRUSWEET
32330;EGGFREE
